word,anger,disgust,fear,joy,sadness,surprise,hope,preproc_word
sally,0,0,0,0,0,1,0,salli
salon,0,0,0,0,0,0,0,salon
saloon,1,0,0,0,0,0,0,saloon
salt,0,0,0,0,0,0,0,salt
salty,0,0,0,0,0,0,0,salti
salutary,0,0,0,1,0,0,0,salutari
salutation,0,0,0,0,0,0,0,salut
salute,0,0,0,1,0,0,0,salut
salvage,0,0,0,0,0,0,0,salvag
salvation,0,0,0,1,0,0,1,salvat
salve,0,0,0,0,0,0,0,salv
samba,0,0,0,0,0,0,0,samba
sameness,0,0,0,0,0,0,0,same
samurai,0,0,1,0,0,0,0,samurai
sanctification,0,0,0,1,0,0,0,sanctif
sanctified,0,0,0,0,0,0,0,sanctifi
sanctify,0,0,0,1,1,1,1,sanctifi
sanction,0,0,0,0,0,0,0,sanction
sanctioned,0,0,0,0,0,0,0,sanction
sanctity,0,0,0,0,0,0,0,sanctiti
sanctuary,0,0,0,1,0,0,1,sanctuari
sand,0,0,0,0,0,0,0,sand
sandal,0,0,0,0,0,0,0,sandal
sander,0,0,0,0,0,0,0,sander
sands,0,0,0,0,0,0,0,sand
sandy,0,0,0,0,0,0,0,sandi
sane,0,0,0,0,0,0,0,sane
sanguine,0,0,0,0,0,0,0,sanguin
sanitary,0,0,0,0,0,0,0,sanitari
sanity,0,0,0,0,0,0,0,saniti
sans,0,0,0,0,0,0,0,san
sap,0,0,0,0,1,0,0,sap
sapphire,0,0,0,0,0,0,0,sapphir
sappy,0,0,0,0,0,0,0,sappi
sarcasm,1,1,0,0,1,0,0,sarcasm
sarcoma,0,0,1,0,1,0,0,sarcoma
sardonic,0,0,0,0,0,0,0,sardon
sash,0,0,0,0,0,0,0,sash
satanic,1,0,0,0,0,0,0,satan
satchel,0,0,0,0,0,0,0,satchel
sate,0,0,0,0,0,0,0,sate
satellite,0,0,0,0,0,0,0,satellit
satin,0,0,0,0,0,0,0,satin
satire,0,0,0,0,0,0,0,satir
satirical,0,0,0,0,0,0,0,satir
satisfaction,0,0,0,0,0,0,0,satisfact
satisfactorily,0,0,0,0,0,0,0,satisfactorili
satisfied,0,0,0,1,0,0,0,satisfi
saturate,0,0,0,0,0,0,0,satur
saturated,0,1,0,0,0,0,0,satur
saturation,0,0,0,0,0,0,0,satur
sauce,0,0,0,0,0,0,0,sauc
saucepan,0,0,0,0,0,0,0,saucepan
saucer,0,0,0,0,0,0,0,saucer
saucy,0,0,0,0,0,0,0,sauci
sauerkraut,0,0,0,0,0,0,0,sauerkraut
sauna,0,0,0,0,0,0,0,sauna
savage,1,0,1,0,0,0,0,savag
savagery,1,0,1,0,0,0,0,savageri
savanna,0,0,0,0,0,0,0,savanna
save,0,0,0,1,0,0,0,save
saving,0,0,0,0,0,0,0,save
savings,0,0,0,0,0,0,0,save
savor,0,1,0,1,1,0,1,savor
savory,0,0,0,0,0,0,0,savori
savvy,0,0,0,0,0,0,0,savvi
sawdust,0,0,0,0,0,0,0,sawdust
sax,0,0,0,0,0,0,0,sax
saxophone,0,0,0,0,0,0,0,saxophon
scab,0,0,0,0,0,0,0,scab
scabbard,0,0,0,0,0,0,0,scabbard
scaffold,0,0,1,0,0,0,0,scaffold
scaffolding,0,0,0,0,0,0,0,scaffold
scale,0,0,0,0,0,0,0,scale
scales,0,0,0,0,0,0,0,scale
scallop,0,0,0,0,0,0,0,scallop
scalp,0,0,0,0,0,0,0,scalp
scalpel,0,0,1,0,0,0,0,scalpel
scaly,0,0,0,0,0,0,0,scali
scan,0,0,0,0,0,0,0,scan
scandal,0,0,1,0,0,0,0,scandal
scandalous,1,0,0,0,0,0,0,scandal
scanty,0,0,0,0,0,0,0,scanti
scape,0,0,0,0,0,0,0,scape
scapegoat,1,0,1,0,0,0,0,scapegoat
scar,1,1,1,0,1,0,0,scar
scarab,0,0,0,0,0,0,0,scarab
scarce,0,0,1,0,1,0,0,scarc
scarcely,0,0,0,0,1,0,0,scarc
scarcity,1,0,1,0,1,0,0,scarciti
scare,1,0,1,0,0,1,0,scare
scarecrow,0,0,1,0,0,0,0,scarecrow
scarf,0,0,0,0,0,0,0,scarf
scarlet,0,0,0,0,0,0,0,scarlet
scatter,0,0,0,0,0,0,0,scatter
scattered,0,0,0,0,0,0,0,scatter
scattering,0,0,0,0,0,0,0,scatter
scavenger,0,0,0,0,0,0,0,scaveng
scene,0,0,0,0,0,0,0,scene
scenery,0,0,0,0,0,0,0,sceneri
scenic,0,0,0,0,0,0,0,scenic
scent,0,0,0,0,0,0,0,scent
sceptical,0,0,0,0,0,0,0,sceptic
scepticism,0,0,0,0,0,0,0,sceptic
schematic,0,0,0,0,0,0,0,schemat
scheme,0,0,0,0,0,0,0,scheme
schism,1,0,0,0,0,0,0,schism
schizophrenia,1,1,1,0,1,0,0,schizophrenia
scholar,0,0,0,0,0,0,0,scholar
scholarly,0,0,0,0,0,0,0,scholarli
scholarship,0,0,0,1,0,0,0,scholarship
school,0,0,0,0,0,0,0,school
schoolboy,0,0,0,0,0,0,0,schoolboy
schooling,0,0,0,0,0,0,0,school
schoolmaster,0,0,0,0,0,0,0,schoolmast
schooner,0,0,0,0,0,0,0,schooner
sciatica,0,0,0,0,0,0,0,sciatica
science,0,0,0,0,0,0,0,scienc
scientific,0,0,0,0,0,0,0,scientif
scientist,0,0,0,0,0,0,0,scientist
scintilla,0,0,0,0,0,0,0,scintilla
scintillation,0,0,0,0,0,0,0,scintil
scintillator,0,0,0,0,0,0,0,scintil
scion,0,0,0,0,0,0,0,scion
scissors,0,0,0,0,0,0,0,scissor
scoff,1,1,0,0,0,0,0,scoff
scold,1,1,1,0,1,0,0,scold
scolding,1,0,0,0,0,0,0,scold
scoop,0,0,0,0,0,0,0,scoop
scope,0,0,0,0,0,0,0,scope
scorching,1,0,0,0,0,0,0,scorch
score,0,0,0,1,0,1,0,score
scores,0,0,0,0,0,0,0,score
scorn,1,0,0,0,0,0,0,scorn
scorpion,1,1,1,0,0,1,0,scorpion
scotch,0,0,0,0,0,0,0,scotch
scoundrel,1,1,1,0,0,0,0,scoundrel
scour,0,0,0,0,0,0,0,scour
scourge,1,0,1,0,1,0,0,scourg
scout,0,0,0,0,0,0,0,scout
scrabble,0,0,0,0,0,0,0,scrabbl
scramble,0,0,0,0,0,0,0,scrambl
scrambling,0,0,0,0,0,0,0,scrambl
scrape,0,0,0,0,0,0,0,scrape
scrapie,1,0,1,0,1,0,0,scrapi
scraping,0,0,0,0,0,0,0,scrape
scratch,0,0,0,0,0,0,0,scratch
scream,1,1,1,0,0,1,0,scream
screaming,1,1,1,0,0,0,0,scream
screech,0,0,1,0,0,1,0,screech
screen,0,0,0,0,0,0,0,screen
screwdriver,0,0,0,0,0,0,0,screwdriv
screwed,1,0,0,0,0,0,0,screw
scribble,0,0,0,0,0,0,0,scribbl
scribe,0,0,0,0,0,0,0,scribe
scrimmage,0,0,0,0,0,1,0,scrimmag
scrip,0,0,0,0,0,0,0,scrip
script,0,0,0,0,0,0,0,script
scriptural,0,0,0,0,0,0,0,scriptur
scripture,0,0,0,0,0,0,0,scriptur
scroll,0,0,0,0,0,0,0,scroll
scrub,0,1,0,0,0,0,0,scrub
scrumptious,0,0,0,0,0,0,0,scrumptiou
scrupulous,0,0,0,0,0,0,0,scrupul
scrutinize,0,0,0,0,0,0,0,scrutin
scrutiny,0,0,0,0,0,0,0,scrutini
sculptor,0,0,0,0,0,0,0,sculptor
sculpture,0,0,0,0,0,0,0,sculptur
sculptured,0,0,0,0,0,0,0,sculptur
scum,0,1,0,0,0,0,0,scum
sea,0,0,0,0,0,0,0,sea
seaboard,0,0,0,0,0,0,0,seaboard
seal,0,0,0,0,0,0,0,seal
seals,0,0,0,0,0,0,0,seal
seam,0,0,0,0,0,0,0,seam
seaman,0,0,0,0,0,0,0,seaman
seamless,0,0,0,0,0,0,0,seamless
seamstress,0,0,0,0,0,0,0,seamstress
seaport,0,0,0,0,0,0,0,seaport
sear,0,0,0,0,0,0,0,sear
search,0,0,0,0,0,0,0,search
searching,0,0,0,0,0,0,0,search
seared,0,0,0,0,0,0,0,sear
seaside,0,0,0,0,0,0,0,seasid
season,0,0,0,0,0,0,0,season
seasoned,0,0,0,0,0,0,0,season
seasoning,0,0,0,0,0,0,0,season
seat,0,0,0,0,0,0,0,seat
secession,0,0,0,0,0,0,0,secess
secluded,0,0,0,0,1,0,0,seclud
seclusion,0,0,1,0,0,0,0,seclus
secondary,0,0,0,0,0,0,0,secondari
secondhand,0,0,0,0,0,0,0,secondhand
secrecy,0,0,0,0,0,1,0,secreci
secret,0,0,0,0,0,0,0,secret
secretariat,0,0,0,0,0,0,0,secretariat
secretary,0,0,0,0,0,0,0,secretari
secrete,0,1,0,0,0,0,0,secret
secretion,0,1,0,0,0,0,0,secret
secretive,0,0,0,0,0,0,0,secret
secretly,0,0,0,0,0,0,0,secretli
sect,0,0,0,0,0,0,0,sect
sectarian,1,0,1,0,0,0,0,sectarian
sectional,0,0,0,0,0,0,0,section
sector,0,0,0,0,0,0,0,sector
secular,0,0,0,0,0,0,0,secular
secularism,0,0,0,0,0,0,0,secular
securities,0,0,0,0,0,0,0,secur
security,0,0,0,0,0,0,0,secur
sedan,0,0,0,0,0,0,0,sedan
sedate,0,0,0,0,0,0,0,sedat
sedative,0,0,0,0,0,0,0,sed
sedentary,0,0,0,0,0,0,0,sedentari
sedge,0,0,0,0,0,0,0,sedg
sediment,0,0,0,0,0,0,0,sediment
sedimentary,0,0,0,0,0,0,0,sedimentari
sedition,1,0,0,0,1,0,0,sedit
seduce,0,0,0,0,0,0,0,seduc
seducing,0,0,0,0,0,0,0,seduc
seduction,0,0,0,0,0,0,0,seduct
seductive,0,0,0,0,0,0,0,seduct
seed,0,0,0,0,0,0,0,seed
seedling,0,0,0,0,0,0,0,seedl
seek,0,0,0,0,0,0,0,seek
seeker,0,0,0,0,0,0,0,seeker
seemingly,0,0,0,0,0,0,0,seemingli
seer,0,0,0,0,0,0,0,seer
seething,0,0,0,0,0,0,0,seeth
segment,0,0,0,0,0,0,0,segment
segregate,1,1,0,0,1,0,0,segreg
segregated,0,0,0,0,0,0,0,segreg
segregation,0,0,0,0,0,0,0,segreg
seize,0,0,1,0,0,0,0,seiz
seizure,0,0,1,0,0,0,0,seizur
seldom,0,0,0,0,0,0,0,seldom
select,0,0,0,0,0,0,0,select
selection,0,0,0,0,0,0,0,select
selfish,1,1,0,0,0,0,0,selfish
selfishness,0,0,0,0,0,0,0,selfish
sell,0,0,0,0,0,0,0,sell
seller,0,0,0,0,0,0,0,seller
semaphore,0,0,0,0,0,0,0,semaphor
semblance,0,0,0,0,0,0,0,semblanc
semen,0,0,0,0,0,0,0,semen
semicolon,0,0,0,0,0,0,0,semicolon
seminal,0,0,0,0,0,0,0,semin
seminar,0,0,0,0,0,0,0,seminar
seminary,0,0,0,0,0,0,0,seminari
semiotics,0,0,0,0,0,0,0,semiot
senate,0,0,0,0,0,0,0,senat
senator,0,0,0,0,0,0,0,senat
send,0,0,0,0,0,0,0,send
senescence,0,0,0,0,0,0,0,senesc
senile,0,0,1,0,1,0,0,senil
senior,0,0,0,0,0,0,0,senior
seniority,0,0,0,0,0,0,0,senior
sensation,0,0,0,0,0,0,0,sensat
sensational,0,0,0,1,0,0,0,sensat
sense,0,0,0,0,0,0,0,sens
senseless,1,1,1,0,1,1,0,senseless
senses,0,0,0,0,0,0,0,sen
sensibility,0,0,0,0,0,0,0,sensibl
sensibly,0,0,0,0,0,0,0,sensibl
sensitive,0,0,0,0,0,0,0,sensit
sensory,0,0,0,0,0,0,0,sensori
sensual,0,0,0,1,0,1,0,sensual
sensuality,0,0,0,1,0,0,0,sensual
sensuous,0,0,0,1,0,0,0,sensuou
sentence,1,1,1,0,1,0,0,sentenc
sentient,0,0,0,0,0,0,0,sentient
sentiment,0,0,0,0,0,0,0,sentiment
sentimental,0,0,0,0,0,0,0,sentiment
sentimentality,0,0,0,0,0,0,0,sentiment
sentinel,0,0,0,0,0,0,0,sentinel
sentry,0,0,0,0,0,0,0,sentri
separable,0,0,0,0,0,0,0,separ
separate,0,0,0,0,0,0,0,separ
separately,0,0,0,0,0,0,0,separ
separation,0,0,0,0,0,0,0,separ
separatist,1,1,0,0,0,0,0,separatist
sepia,0,0,0,0,0,0,0,sepia
sepsis,0,0,1,0,1,0,0,sepsi
sept,0,0,0,0,0,0,0,sept
septic,0,1,0,0,0,0,0,septic
septum,0,0,0,0,0,0,0,septum
sequel,0,0,0,0,0,0,0,sequel
sequence,0,0,0,0,0,0,0,sequenc
sequent,0,0,0,0,0,0,0,sequent
sequestered,0,0,0,0,0,0,0,sequest
sequestration,0,0,0,0,1,0,0,sequestr
serene,0,0,0,0,0,0,0,seren
serenity,0,0,0,1,0,0,1,seren
sergeant,0,0,0,0,0,0,0,sergeant
serial,0,0,0,0,0,0,0,serial
series,0,0,0,0,0,0,0,seri
serif,0,0,0,0,0,0,0,serif
seriousness,0,0,1,0,1,0,0,serious
sermon,0,0,0,0,0,0,0,sermon
serpent,0,1,1,0,0,0,0,serpent
serpentine,0,0,0,0,0,0,0,serpentin
serrated,0,0,0,0,0,0,0,serrat
serum,0,0,0,0,0,0,0,serum
servant,0,0,0,0,0,0,0,servant
serve,0,0,0,0,0,0,0,serv
service,0,0,0,0,0,0,0,servic
serviceable,0,0,0,0,0,0,0,servic
servile,0,1,1,0,1,0,0,servil
servitude,0,0,0,0,0,0,0,servitud
sess,0,0,0,0,0,0,0,sess
session,0,0,0,0,0,0,0,session
sessions,0,0,0,0,0,0,0,session
set,0,0,0,0,0,0,0,set
setback,0,0,0,0,1,0,0,setback
sett,0,0,0,0,0,0,0,sett
setter,0,0,0,0,0,0,0,setter
settle,0,0,0,0,0,0,0,settl
settled,0,0,0,0,0,0,0,settl
settler,0,0,0,0,0,0,0,settler
settlor,0,0,1,0,0,0,0,settlor
seventh,0,0,0,0,0,0,0,seventh
seventy,0,0,0,0,0,0,0,seventi
sever,0,0,0,0,0,0,0,sever
severable,0,0,0,0,0,0,0,sever
severally,0,0,0,0,0,0,0,sever
severance,0,0,0,0,1,0,0,sever
severely,0,0,0,0,0,0,0,sever
severity,0,0,0,0,0,0,0,sever
sew,0,0,0,0,0,0,0,sew
sewage,0,1,0,0,0,0,0,sewag
sewer,0,1,0,0,0,0,0,sewer
sewerage,0,1,0,0,0,0,0,sewerag
sex,0,0,0,1,0,0,0,sex
sexuality,0,0,0,0,0,0,0,sexual
sexy,0,0,0,0,0,0,0,sexi
shabby,0,1,0,0,0,0,0,shabbi
shack,0,1,0,0,1,0,0,shack
shackle,1,1,1,0,1,0,0,shackl
shade,0,0,0,0,0,0,0,shade
shades,0,0,0,0,0,0,0,shade
shading,0,0,0,0,0,0,0,shade
shadow,0,0,0,0,0,0,0,shadow
shadowy,0,0,0,0,0,0,0,shadowi
shady,0,0,1,0,0,0,0,shadi
shaft,0,0,0,0,0,0,0,shaft
shag,0,0,0,0,0,0,0,shag
shaggy,0,0,0,0,0,0,0,shaggi
shake,0,0,0,0,0,0,0,shake
shaken,0,0,0,0,0,0,0,shaken
shaking,0,0,1,0,0,0,0,shake
shaky,1,0,1,0,0,0,0,shaki
sham,1,1,0,0,0,0,0,sham
shaman,0,0,0,0,0,0,0,shaman
shambles,0,0,0,0,0,0,0,shambl
shame,0,1,1,0,1,0,0,shame
shameful,0,0,0,0,1,0,0,shame
shameless,0,1,0,0,0,0,0,shameless
shanghai,0,1,1,0,0,0,0,shanghai
shank,0,0,1,0,0,0,0,shank
shanty,0,0,0,0,0,0,0,shanti
shape,0,0,0,0,0,0,0,shape
shapely,0,0,0,0,0,0,0,shape
share,0,0,0,1,0,0,0,share
shareholder,0,0,0,0,0,0,0,sharehold
shark,0,0,0,0,0,0,0,shark
sharpen,1,0,0,0,0,0,0,sharpen
sharpened,0,0,0,0,0,0,0,sharpen
sharpener,0,0,0,0,0,0,0,sharpen
sharpness,0,0,0,0,0,0,0,sharp
shatter,1,0,1,0,1,1,0,shatter
shattered,0,0,0,0,1,0,0,shatter
shave,0,0,0,0,0,0,0,shave
shaving,0,0,0,0,0,0,0,shave
shawl,0,0,0,0,0,0,0,shawl
sheaf,0,0,0,0,0,0,0,sheaf
shear,0,0,0,0,0,0,0,shear
shears,0,0,0,0,0,0,0,shear
sheath,0,0,0,0,0,0,0,sheath
sheathing,0,0,0,0,0,0,0,sheath
shed,0,0,0,0,0,0,0,shed
sheen,0,0,0,0,0,0,0,sheen
sheep,0,0,0,0,0,0,0,sheep
sheer,0,0,0,0,0,0,0,sheer
sheet,0,0,0,0,0,0,0,sheet
shelf,0,0,0,0,0,0,0,shelf
shell,1,0,1,0,1,1,0,shell
shellfish,0,0,0,0,0,0,0,shellfish
shelter,0,0,0,0,0,0,0,shelter
shelved,0,0,0,0,0,0,0,shelv
shepherd,0,0,0,0,0,0,0,shepherd
sheriff,0,0,0,0,0,0,0,sheriff
sherry,0,0,0,0,0,0,0,sherri
shield,0,0,0,0,0,0,0,shield
shift,0,0,0,0,0,0,0,shift
shifting,0,0,0,0,0,0,0,shift
shilling,0,0,0,0,0,0,0,shill
shimmer,0,0,0,0,0,0,0,shimmer
shin,0,0,0,0,0,0,0,shin
shine,0,0,0,0,0,0,0,shine
shingle,0,0,0,0,0,0,0,shingl
shining,0,0,0,1,0,0,0,shine
shiny,0,0,0,0,0,0,0,shini
ship,0,0,0,0,0,0,0,ship
shipment,0,0,0,0,0,0,0,shipment
shipping,0,0,0,0,0,0,0,ship
shipwreck,0,0,1,0,1,0,0,shipwreck
shire,0,0,0,0,0,0,0,shire
shirt,0,0,0,0,0,0,0,shirt
shit,1,1,0,0,0,0,0,shit
shiver,1,0,1,0,1,0,0,shiver
shivering,0,0,0,0,0,0,0,shiver
shoals,0,0,0,0,0,0,0,shoal
shock,1,0,1,0,0,1,0,shock
shockingly,0,0,0,0,0,1,0,shockingli
shoddy,1,1,0,0,0,0,0,shoddi
shoe,0,0,0,0,0,0,0,shoe
shoemaker,0,0,0,0,0,0,0,shoemak
shoot,1,0,1,0,0,0,0,shoot
shooter,0,0,1,0,0,0,0,shooter
shooting,1,0,1,0,0,0,0,shoot
shop,0,0,0,0,0,0,0,shop
shopkeeper,0,0,0,0,0,0,0,shopkeep
shoplifting,1,1,0,0,0,0,0,shoplift
shopping,0,0,0,1,0,1,0,shop
shore,0,0,0,0,0,0,0,shore
shorn,0,0,0,0,0,0,0,shorn
short,0,0,0,0,0,0,0,short
shortage,1,0,1,0,1,0,0,shortag
shortcoming,0,0,0,0,0,0,0,shortcom
shorten,0,0,0,0,0,0,0,shorten
shortening,0,0,0,0,0,0,0,shorten
shorthand,0,0,0,0,0,0,0,shorthand
shortly,0,0,0,0,0,0,0,shortli
shortness,0,0,0,0,0,0,0,short
shorts,0,0,0,0,0,0,0,short
shot,1,0,1,0,1,1,0,shot
shotgun,0,0,0,0,0,0,0,shotgun
shoulder,0,0,0,0,0,0,0,shoulder
shout,1,0,0,0,0,1,0,shout
shove,1,0,0,0,0,0,0,shove
shovel,0,0,0,0,0,0,0,shovel
shoveling,0,0,0,0,0,0,0,shovel
show,0,0,0,0,0,0,0,show
shower,0,0,0,0,0,0,0,shower
showing,0,0,0,0,0,0,0,show
showy,0,0,0,0,0,0,0,showi
shrapnel,0,0,1,0,0,0,0,shrapnel
shred,0,0,0,0,0,0,0,shred
shrewd,0,0,0,0,0,0,0,shrewd
shriek,1,0,1,0,1,1,0,shriek
shrill,1,0,1,0,0,1,0,shrill
shrimp,0,0,0,0,0,0,0,shrimp
shrine,0,0,0,0,0,0,0,shrine
shrink,0,0,1,0,1,0,0,shrink
shrinking,0,0,0,0,0,0,0,shrink
shroud,0,0,0,0,1,0,0,shroud
shrub,0,0,0,0,0,0,0,shrub
shrubbery,0,0,0,0,0,0,0,shrubberi
shrug,0,0,0,0,0,0,0,shrug
shrunk,0,0,0,0,0,0,0,shrunk
shudder,0,0,1,0,0,0,0,shudder
shuffle,0,0,0,0,0,0,0,shuffl
shuffling,0,0,0,0,0,0,0,shuffl
shun,1,1,0,0,1,0,0,shun
shunt,0,0,0,0,0,0,0,shunt
shut,0,0,0,0,0,0,0,shut
shutter,0,0,0,0,0,0,0,shutter
shuttle,0,0,0,0,0,0,0,shuttl
sib,0,0,0,0,0,0,0,sib
sic,0,0,0,0,0,0,0,sic
sick,0,1,0,0,1,0,0,sick
sickening,1,1,1,0,1,0,0,sicken
sickle,0,0,0,0,0,0,0,sickl
sickly,0,1,0,0,1,0,0,sickli
sickness,0,1,1,0,1,0,0,sick
side,0,0,0,0,0,0,0,side
sideboard,0,0,0,0,0,0,0,sideboard
sidestep,0,0,0,0,0,0,0,sidestep
sideways,0,0,0,0,0,0,0,sideway
siege,0,0,0,0,0,0,0,sieg
siesta,0,0,0,0,0,0,0,siesta
sieve,0,0,0,0,0,0,0,siev
sifting,0,0,0,0,0,0,0,sift
sigh,0,0,0,0,0,0,0,sigh
sight,0,0,0,0,0,0,0,sight
sign,0,0,0,0,0,0,0,sign
signal,0,0,0,0,0,0,0,signal
signature,0,0,0,0,0,0,0,signatur
significance,0,0,0,0,0,0,0,signific
significant,0,0,0,0,0,0,0,signific
signification,0,0,0,0,0,0,0,signif
signify,0,0,0,0,0,0,0,signifi
signpost,0,0,0,0,0,0,0,signpost
silent,0,0,0,0,0,0,0,silent
silently,0,0,0,0,0,0,0,silent
silhouette,0,0,0,0,0,0,0,silhouett
silk,0,0,0,0,0,0,0,silk
silken,0,0,0,0,0,0,0,silken
silky,0,0,0,0,0,0,0,silki
sill,0,0,0,0,0,0,0,sill
silliness,0,0,0,0,0,0,0,silli
silly,0,0,0,1,0,0,0,silli
silt,0,0,0,0,0,0,0,silt
silver,0,0,0,0,0,0,0,silver
silvery,0,0,0,0,0,0,0,silveri
similar,0,0,0,0,0,0,0,similar
similarity,0,0,0,0,0,0,0,similar
simile,0,0,0,0,0,0,0,simil
simmer,1,0,0,0,0,0,0,simmer
simmering,0,0,0,0,0,0,0,simmer
simple,0,0,0,0,0,0,0,simpl
simples,0,0,0,0,0,0,0,simpl
simplify,0,0,0,1,0,1,1,simplifi
simply,0,0,0,0,0,0,0,simpli
simulate,0,0,0,0,0,0,0,simul
simulated,0,0,0,0,0,0,0,simul
simulating,0,0,0,0,0,0,0,simul
simulation,0,0,0,0,0,0,0,simul
simultaneous,0,0,0,0,0,0,0,simultan
simultaneously,0,0,0,0,0,0,0,simultan
sin,1,1,1,0,1,0,0,sin
sincere,0,0,0,0,0,0,0,sincer
sincerity,0,0,0,0,0,0,0,sincer
sinful,1,1,1,0,1,0,0,sin
sing,0,0,0,1,1,0,0,sing
singer,0,0,0,0,0,0,0,singer
single,0,0,0,0,0,0,0,singl
singly,0,0,0,0,0,0,0,singli
singular,0,0,0,0,0,0,0,singular
singularity,0,0,0,0,0,0,0,singular
singularly,0,0,0,0,0,1,0,singularli
sinister,1,1,1,0,0,0,0,sinist
sink,0,0,0,0,0,0,0,sink
sinner,1,1,1,0,1,0,0,sinner
sinning,0,1,0,0,0,0,0,sin
sinus,0,0,0,0,0,0,0,sinu
sip,0,0,0,0,0,0,0,sip
siphon,0,0,0,0,0,0,0,siphon
sir,0,0,0,0,0,0,0,sir
sire,0,0,0,0,0,0,0,sire
siren,0,0,1,0,0,0,0,siren
sissy,0,0,0,0,0,0,0,sissi
sister,0,0,0,0,0,0,0,sister
sisterhood,1,0,0,0,1,1,0,sisterhood
site,0,0,0,0,0,0,0,site
sith,0,0,0,0,0,0,0,sith
sitting,0,0,0,0,0,0,0,sit
situate,0,0,0,0,0,0,0,situat
situated,0,0,0,0,0,0,0,situat
situation,0,0,0,0,0,0,0,situat
sixth,0,0,0,0,0,0,0,sixth
sixty,0,0,0,0,0,0,0,sixti
size,0,0,0,0,0,0,0,size
sizzle,1,0,0,0,0,0,0,sizzl
skate,0,0,0,0,0,0,0,skate
skating,0,0,0,0,0,0,0,skate
skein,0,0,0,0,0,0,0,skein
skeleton,0,0,0,0,0,0,0,skeleton
skeptic,0,0,0,0,0,0,0,skeptic
skeptical,0,0,0,0,0,0,0,skeptic
skepticism,0,0,0,0,0,0,0,skeptic
sketch,0,0,0,0,0,0,0,sketch
sketchy,0,0,0,0,0,0,0,sketchi
skewed,1,0,0,0,0,0,0,skew
skewer,0,0,0,0,0,0,0,skewer
ski,0,0,0,0,0,0,0,ski
skid,1,0,1,0,1,0,0,skid
skiff,0,0,0,0,0,0,0,skiff
skill,0,0,0,0,0,0,0,skill
skilled,0,0,0,0,0,0,0,skill
skillet,0,0,0,0,0,0,0,skillet
skillful,0,0,0,0,0,0,0,skill
skim,0,0,0,0,0,0,0,skim
skin,0,0,0,0,0,0,0,skin
skinny,0,0,0,0,0,0,0,skinni
skip,0,0,0,0,0,0,0,skip
skipper,0,0,0,0,0,0,0,skipper
skirmish,1,0,0,0,0,0,0,skirmish
skirt,0,0,0,0,0,0,0,skirt
skirting,0,0,0,0,0,0,0,skirt
skirts,0,0,0,0,0,0,0,skirt
skit,0,0,0,0,0,0,0,skit
skull,0,0,0,0,0,0,0,skull
skunk,0,0,0,0,0,0,0,skunk
sky,0,0,0,0,0,0,0,sky
skyscraper,0,0,0,0,0,0,0,skyscrap
slab,0,0,0,0,0,0,0,slab
slack,0,0,0,0,0,0,0,slack
slag,0,0,0,0,0,0,0,slag
slam,1,0,1,0,0,1,0,slam
slander,1,1,0,0,0,0,0,slander
slanderous,0,0,0,0,0,0,0,slander
slang,0,0,0,0,0,0,0,slang
slant,0,0,0,0,0,0,0,slant
slap,1,0,0,0,0,1,0,slap
slash,1,0,0,0,0,0,0,slash
slashes,0,0,0,0,0,0,0,slash
slate,0,0,0,0,0,0,0,slate
slates,0,0,0,0,0,0,0,slate
slaughter,1,1,1,0,1,1,0,slaughter
slaughterhouse,1,1,1,0,1,0,0,slaughterhous
slaughtering,1,1,1,0,1,1,0,slaughter
slave,1,0,1,0,1,0,0,slave
slavery,1,1,1,0,1,0,0,slaveri
slay,1,0,0,0,0,0,0,slay
slayer,1,1,1,0,1,1,0,slayer
sledge,0,0,0,0,0,0,0,sledg
sleek,0,0,0,0,0,0,0,sleek
sleep,0,0,0,0,0,0,0,sleep
sleeper,0,0,0,0,0,0,0,sleeper
sleeping,0,0,0,0,0,0,0,sleep
sleeplessness,0,0,0,0,0,0,0,sleepless
sleepy,0,0,0,0,0,0,0,sleepi
sleet,0,0,0,0,0,0,0,sleet
sleeve,0,0,0,0,0,0,0,sleev
sleeveless,0,0,0,0,0,0,0,sleeveless
sleigh,0,0,0,0,0,0,0,sleigh
sleight,0,0,0,0,0,0,0,sleight
slender,0,0,0,0,0,0,0,slender
sleuth,0,0,0,0,0,0,0,sleuth
slice,0,0,0,0,0,0,0,slice
slick,0,0,0,0,0,0,0,slick
slide,0,0,0,0,0,0,0,slide
sliding,0,0,0,0,0,0,0,slide
slight,0,0,0,0,0,0,0,slight
slightly,0,0,0,0,0,0,0,slightli
slim,0,0,0,0,0,0,0,slim
slime,0,1,0,0,0,0,0,slime
slimy,0,1,0,0,0,0,0,slimi
sling,0,0,0,0,0,0,0,sling
slink,0,0,0,0,0,0,0,slink
slip,0,0,0,0,0,1,0,slip
slipper,0,0,0,0,0,0,0,slipper
slippers,0,0,0,0,0,0,0,slipper
slit,0,0,0,0,0,0,0,slit
sliver,0,0,0,0,0,0,0,sliver
slogan,0,0,0,0,0,0,0,slogan
sloop,0,0,0,0,0,0,0,sloop
slop,0,1,0,0,0,0,0,slop
slope,0,0,0,0,0,0,0,slope
sloppy,0,1,0,0,0,0,0,sloppi
slot,0,0,0,0,0,0,0,slot
sloth,0,1,0,0,0,0,0,sloth
slouch,0,0,0,0,0,0,0,slouch
slough,0,0,0,0,0,0,0,slough
