empathy	distress	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	neutral	joy	anger	sadness	disgust	hope	surprise	fear
1.0	1.0	hey! What is it with the generations these days? All these kids or even adults want the best photos to share on facebook or other social media all for what.. a like? Did you hear about the guy who was attacked by his python who he was trying to take a photo with. While domesticated snakes can be docile, you must still realize they are snakes and large ones at that!	surprise	2.0	6.0	1.0	26.0	65000.0	6.0	6.5	6.0	7.0	6.0	4.428999999999999	1.429	2.857	4.571000000000001	0	0	0	0	0	0	1	0
2.0	4.75	"SO I just read an article about goldfish. You may be thinking "" Why would anyone do that"". Well here is the crazy part apparently in Australia people who tossed their goldfish that they no longer wanted into a river. The goldfish have multiplied significantly and are now everywhere. They do tons of damage to the local fish and algae populations. What is eben crazier is that it is not just in Australia but in the U.S and other countries too. So I officially am against having goldfish as pets and am going to warn everyone I know that unless they want to destroy their local rivers they should never throw goldfish in their or flush them down the toilet."	fear	1.0	3.0	1.0	33.0	58000.0	6.5	5.5	5.0	6.5	6.5	3.714	2.286	3.286	4.571000000000001	0	0	0	0	0	0	0	1
5.0	3.375	So I just read an article about a new lawsuit that is happening. There is a group of women who are suing L'Oréal. Apparently after using one of their prosucts that was supposed to give them nice and thick hair it actually made them go bald and left them with blisters and stuff on their heads. How messed up is that? Imagine using some hair product and then having it ruin your head. I hope they win the suit and get all of the 5 million that they are asking for. If you know anyone who uses L'Oréal you may want to advise them against it in the future.	surprise	1.0	3.0	1.0	33.0	58000.0	6.5	5.5	5.0	6.5	6.5	3.714	2.286	3.286	4.571000000000001	0	0	0	0	0	0	1	0
5.332999999999999	1.5	I read an article about all of these protests that have been happening. A guy in Portland who was Protesting Trump was shot but he is going to be okay. Of course the cops are acting like the protesters are the problem. These protests are going on all over the country and it is pretty moving to see all of these people stand up for what they believe in. I can't believe this orange bufoon was elected to be our President. What were people thinking when they voted for him? Did they believe he was going to unite the country and be some great leader?	anger	1.0	3.0	1.0	33.0	58000.0	6.5	5.5	5.0	6.5	6.5	3.714	2.286	3.286	4.571000000000001	0	0	1	0	0	0	0	0
4.0	4.75	"We watch prison shows and cops shows all the time.  It's always the good, the bad, and usually the ugly. We have watched ones where they are the toughest prisons and ones where they are treated like royalty.  It's easy for a television show to show you just how ""real"" it gets inside a prison but even we know that that's not always the whole truth. It's TV after all, it's meant to entertain. I read an article today about the treatment of some inmates. The worst case scenarios that are made to think that our prison system is broken but is that really the case? I mean we know the justice system is broken and there are criminals walking around on the street so why would anyone think that our prison system isn't just as messed up as our justice system? Don't get me wrong, it's maddening."	anger	2.0	4.0	1.0	25.0	55000.0	5.5	5.5	3.5	4.5	4.0	3.571	2.857	3.571	3.143	0	0	1	0	0	0	0	0
3.167	2.0	So I read this article today about Dakota Fanning. You know, the child actor who used to be very popular? It was honestly the biggest waste of time reading this article. Like do I really care if her parent's got divorced? Divorce sucks but divorce sucks for everyone who I could really care less if it's a famous actress or not.	anger	2.0	4.0	1.0	25.0	55000.0	5.5	5.5	3.5	4.5	4.0	3.571	2.857	3.571	3.143	0	0	1	0	0	0	0	0
3.167	2.125	Once again, I read a silly celebrity article today. Why do I even waste my time on them? I really don't care about the Jenner's or the Kardashian's or their weird sleeping issues that they have in their million dollar beds in their million dollar homes. It's a good thing they have all that money to go ahead and have a doctor diagnose them with that sleep issue.	anger	2.0	4.0	1.0	25.0	55000.0	5.5	5.5	3.5	4.5	4.0	3.571	2.857	3.571	3.143	0	0	1	0	0	0	0	0
3.667	5.0	I read about another gun issue in the media today. How surprising, right? I mean I totally get that some people should not own guns or get be anywhere near guns (especially when they have a KNOWN psychological disorder.) At the same time, A LOT of people should also not own cars for this reason. Cars kill more people than guns do but no one is suggesting banning cars now are they?	surprise	2.0	4.0	1.0	25.0	55000.0	5.5	5.5	3.5	4.5	4.0	3.571	2.857	3.571	3.143	0	0	0	0	0	0	1	0
2.5	5.25	People are so selfish in this world. It makes me so sick. Like why are you even married if you don't want to be with your wife? Why would you destroy a little boys life because you are too distracted by women? This guy has a lot of things going wrong for him but it's that I just read an article about a dad leaving his 22 month old in a hot car and the article has to focus on how the dad was cheating on his wife instead of focusing on how sad it is that a little boy died!	anger	2.0	4.0	1.0	25.0	55000.0	5.5	5.5	3.5	4.5	4.0	3.571	2.857	3.571	3.143	0	0	1	0	0	0	0	0
1.0	1.25	I just read this story about these two idiot divers. It's such a pointless and selfish hobby. Oooh, I get to see a dark cave. That's what's drones are for. They've ruined their families lives because they wanted to look at a dark cave underwater. It makes me so angry that people could be so selfish and hurtful.	anger	1.0	2.0	1.0	43.0	160000.0	6.0	3.0	2.0	4.0	7.0	3.143	2.4290000000000003	1.429	2.714	0	0	1	0	0	0	0	0
1.0	1.375	Just read this story about a father and son in China, the son fell in a well and died while helping the father pick vegetables. If it were up to me, after recovering the boy's body, I'd have taken the father to an adult sized well and threw him in and said 'Good luck getting out.' and walked away. Parents need to take better care of their children.	anger	1.0	2.0	1.0	43.0	160000.0	6.0	3.0	2.0	4.0	7.0	3.143	2.4290000000000003	1.429	2.714	0	0	1	0	0	0	0	0
1.0	1.25	I just read this story about violence against Muslims and I'm not sure which I hate more, Muslims (because I hate all religions, their all bad, though some are worse than others) or the redneck Trump supporters that think it's alright to set a woman on fire for being a Muslim. We live in a world full of crazy people.	anger	1.0	2.0	1.0	43.0	160000.0	6.0	3.0	2.0	4.0	7.0	3.143	2.4290000000000003	1.429	2.714	0	0	1	0	0	0	0	0
1.0	1.0	I just read this old article about the 2016 election. It's interesting how many things it talked about that were under reported at the time and have become more widely known in the last year, such as the dark posts on Facebook and modeling results of ads. I just hope we've learned our lesson since that election and Trump isn't elected for another term.	neutral	1.0	2.0	1.0	43.0	160000.0	6.0	3.0	2.0	4.0	7.0	3.143	2.4290000000000003	1.429	2.714	1	0	0	0	0	0	0	0
2.5	2.5	I feel that the celebrities voluntarily gave away their info. They should have been smarter about protecting their photos. They could easily get in contact with someone to confirm the authenticity of the emails. Of course, celebrities are the last people who would understand the concept of authenticity.	neutral	2.0	2.0	1.0	71.0	16000.0	6.0	5.0	2.5	4.5	5.5	3.286	2.857	2.857	3.714	1	0	0	0	0	0	0	0
1.0	4.875	The US needs to stay out of other countries' affairs. Syria especially should have been left alone. The Syrian conflict was the catalyst of the so-called 'migrant' crisis that really allowed the destruction of European peoples' borders. The worst people in the world are flooding into the greatest countries.	anger	2.0	2.0	1.0	71.0	16000.0	6.0	5.0	2.5	4.5	5.5	3.286	2.857	2.857	3.714	0	0	1	0	0	0	0	0
1.3330000000000002	1.25	The woman deserved to get murdered. It's unlikely that she was really abused. She probably just wanted more attention while the husband was busy working constantly to provide for the family. She did absolutely nothing. He was providing for the family because he loved them and she was going to leave. He was rightfully furious.	anger	2.0	2.0	1.0	71.0	16000.0	6.0	5.0	2.5	4.5	5.5	3.286	2.857	2.857	3.714	0	0	1	0	0	0	0	0
6.167000000000001	5.75	Donald Trump's anti-minority rhetoric has to stop. He has stirred up those who are Islamophobic and has put people in grave danger. That is not how a leader should act. And banning Muslims from entering the United States is very unfair. This situation makes me so mad. Many of the Muslims who wish to come to the US are doing so to keep their families safe, but in fact, it is becoming less safe for them here.	anger	2.0	5.0	1.0	52.0	51000.0	7.0	5.5	2.0	7.0	5.5	4.0	3.286	3.429	5.0	0	0	1	0	0	0	0	0
6.5	5.5	In this day and age, there should not be such a thing as airline discrimination. The only way someone should be stopped or removed from their flights is if they displayed violent behavior or if they were trying to board with weapons. It is not acceptable at all for someone to be barred from their flight due to the color of their skin or their religious or ethnic background. Those who have been discriminated against for these reasons are suffering undue embarrassment and inconvenience. They should be compensated for this unfair treatment and the airlines should be fined heavily.	anger	2.0	5.0	1.0	52.0	51000.0	7.0	5.5	2.0	7.0	5.5	4.0	3.286	3.429	5.0	0	0	1	0	0	0	0	0
7.0	5.625	Word must get out about the terrible conditions the Forgotten Victims of the West's Drought are suffering through. Our Government need to make a stronger effort to these people in Nevado. There needs to be more publicity so more people can reach out to help. Not only has the drought caused economic issues, but also psychological as well. There is an increase in domestic violence and substance abuse as well as child neglect. Help is needed drastically in so many ways. We can't let the native americans or anyone in this area suffer like they are and just stand by and watch.	anger	2.0	5.0	1.0	52.0	51000.0	7.0	5.5	2.0	7.0	5.5	4.0	3.286	3.429	5.0	0	0	1	0	0	0	0	0
2.0	3.75	It is really a shame the way that countries have been treating their migrants and people who have moved their as refugees. In France in particular the shutdown of the migrant camps being a key part of the election is what baffles me. That people could be so against helping others by allowing them residency and migrant just seems wrong and so calloused.	disgust	1.0	4.0	2.0	23.0	70000.0	4.0	5.5	6.5	3.5	5.0	2.286	2.0	3.0	4.428999999999999	0	0	0	0	1	0	0	0
2.667	3.25	The situation within India seems like such big proof that things cannot get better without first getting worse in a way. The new movements to abolish black money is reall causing chaos over there. Just aboloshing three types of currency has hurt them so much. Could you imagine if one day the 10 and 20 dollar bills were no longer acceptable would be complete chaos.	fear	1.0	4.0	2.0	23.0	70000.0	4.0	5.5	6.5	3.5	5.0	2.286	2.0	3.0	4.428999999999999	0	0	0	0	0	0	0	1
1.0	4.0	Storm season every year scares me because every part of the world is in danger in some way. In taiwan in particular they have been wracked many times by typhoons and hurricanes and Meranty looks to do the same. Being classified as a category 5 it is the strongest to hit the area in years and it really makes me worry for Taiwan as they brace for its landfall.	fear	1.0	4.0	2.0	23.0	70000.0	4.0	5.5	6.5	3.5	5.0	2.286	2.0	3.0	4.428999999999999	0	0	0	0	0	0	0	1
4.333	5.875	"I want to say I'm surprised but I'm not. Cain is just going through the same thing Leslie Jones and tons of other women go through on twitter. Everyone hates on women getting involved in anything men ""own"" like comic books and Ghostbusters. Its ridiculous. She was targeted by all the incels online and they're the angriest vilest group to deal with. I hope she just writes a different series and keeps going. She doesn't need a twitter account. She can create more material with strong feminist characters and themes. Marvel isn't really afraid of those topics and they do address a lot of ""edgier"" themes and they have female representation. So hopefully she keeps writing and I can't wait until the day those attitudes against women are considered weird and in the minority. Wait until everyone lo"	anger	2.0	6.0	1.0	40.0	80000.0	6.5	6.0	4.0	5.0	2.5	4.143	2.4290000000000003	4.428999999999999	4.571000000000001	0	0	1	0	0	0	0	0
3.5	3.25	I cannot believe what I just read. On one hand, I want to say I cannot imagine why anyone would do that but in a way I almost can?? I can see how you would be too scared to go to a doctor sometimes and think you can handle things at home. But this was something serious!!! He was scared it was broken so I don't know why he would put a steel chopstick in there???? Was it supposed to fix it? This guy must have been seriously scared to try to check things out at home. He must have been terrified. I feel so bad. He must have been so upset to realize he couldn't get it out, and knowing now he had to go to the doctor. Thank god he didn't push it in any further or they said he could have died! Poor guy. At least he stopped before that point. He must be on his own because his wife would have nagged	fear	2.0	6.0	1.0	40.0	80000.0	6.5	6.0	4.0	5.0	2.5	4.143	2.4290000000000003	4.428999999999999	4.571000000000001	0	0	0	0	0	0	0	1
6.332999999999999	5.5	It is startling the way that poachers and even the majority of people look at animal conservation. Humans seem to be one of the most parasitic species that I have ever observed. Humans have poached and over-consumed for as long as we have known this to be a problem. If people do not take notice and make this cause a forefront in our minds I believe that we will wipe out the Rhino population as well as other large game and mammal species. I wish there were harsher penalties for killing these beautiful animals.	anger	1.0	2.0	1.0	30.0	30000.0	6.0	6.5	4.0	4.0	5.5	4.0	1.571	4.0	3.857	0	0	1	0	0	0	0	0
4.167	4.5	Even though the situation is hard to watch, I am glad that more and more people are standing up to racism. This is a problem that many deny is even still a problem. It is uncomfortable to see the divide that these situations shine a light on but in the end it is for the greater good. There needs to be major reforms in the policing sector that will eliminate the racial profiling that goes on but I am afraid that more hard will come before the good.	anger	1.0	2.0	1.0	30.0	30000.0	6.0	6.5	4.0	4.0	5.5	4.0	1.571	4.0	3.857	0	0	1	0	0	0	0	0
1.0	1.125	Just read an article about Mariah Carey, not sure why as it seemed pretty gossipy. Apparently she is on a yacht or something with someone who made her ex pretty jealous. Seems like the ex was right on target with his read of the guy. Good for Mariah for moving on I guess. Hope the sushi was good, watch out for intestinal parasites!	neutral	1.0	6.0	1.0	32.0	15000.0	5.5	6.0	2.5	6.5	6.0	3.286	2.286	3.857	3.857	1	0	0	0	0	0	0	0
3.333	3.75	Wow just read an article about tainted water in California. Seems like over a hundred thousand people have water that is unfit for drinking yet they haven't been able to get the problem fixed in years due to slow legislation and other roadblocks. Can't imagine not having access to clean water for me or my kids!	surprise	1.0	6.0	1.0	32.0	15000.0	5.5	6.0	2.5	6.5	6.0	3.286	2.286	3.857	3.857	0	0	0	0	0	0	1	0
4.5	6.125	I'm so sick of war. I get tired of seeing people get killed and hurt. I wish that people would see that being over there when we do not have to be makes more terrorist. It is a cycle that we need to stop. I do not see how the terrorist think that hurting innocent people advances their cause. The whole situation makes me angry.	anger	1.0	6.0	3.0	37.0	40000.0	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	0	0	1	0	0	0	0	0
4.333	6.625	I lost my brother a couple of months ago. My brother died from a disease and I know how I  angry I was, I can only imagine losing a brother because ISIS thinks his cell phone was being used to spy on them. I can only imagine being a parent or child having to grow up in a place like that. It makes me mad they would use people as human shields.	anger	1.0	6.0	3.0	37.0	40000.0	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	0	0	1	0	0	0	0	0
5.332999999999999	1.25	We I think of earthquakes, I usually think of California not Oklahoma. I'm glad there was not a major lost of life in the earthquake. I can see how scary it would be sitting inside your home watching television and your whole house starts to shake. I hope that this does not effect the oil fields and people jobs in the area in the long run.	fear	1.0	6.0	3.0	37.0	40000.0	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	0	0	0	0	0	0	0	1
6.667000000000001	4.375	I do not want to bash other people's culture, but it has been proven that rhino horns have no medical benefit and that they are made of the same things that make up your finger nails. I know people need money but you kill the mother rhino and now the baby dies. Life and life, I think it is important that we give every life form a good chance at life within the balance of nature.	anger	1.0	6.0	3.0	37.0	40000.0	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	0	0	1	0	0	0	0	0
2.833	1.0	I didn't think much of Wells Fargo before reading the article but now that I know about some of their violations of the law, I don't care for them as much as I did. I think it was interesting and informative to know of some of their malpractices. The settlement is good and correct to right some of the wrongs they have done and people they have harmed. It will help the people they have harmed and seek to right the wrong and there will be justice. Wells Fargo is big and they should not harm others and the articles is well told on what happened to them and what they did in detail. They were fined for repeated violations and have a clear intent of what they were doing and how they were acting towards their customers and was not the best way to act towards others. You would find it interesting.	joy	1.0	2.0	2.0	33.0	24000.0	6.0	5.0	4.0	7.0	6.5	4.143	1.143	3.286	4.714	0	1	0	0	0	0	0	0
5.832999999999999	1.0	I am glad that they found the missing hiker and it is heartwarming that everything turned out for the best and he was found alive. It was truly amazing that he survived all that time without food or shelter. It goes to show that you should go looking for somebody missing no matter how long it takes because they might still be out there. It is an amazing story that will inspire and bring hope to the world.	joy	1.0	2.0	2.0	33.0	24000.0	6.0	5.0	4.0	7.0	6.5	4.143	1.143	3.286	4.714	0	1	0	0	0	0	0	0
1.6669999999999998	1.0	The discount for tires sounds good and it is a good incentive to not get in an accident. Being a good driver is helpful for your bank account and yourself! I think it is a good incentive and will help make the roads safer for everybody, not just for those who don't have accidents. I would read this article and think about the good things that happen when you drive nicely and with control towards others and your vehicle.	joy	1.0	2.0	2.0	33.0	24000.0	6.0	5.0	4.0	7.0	6.5	4.143	1.143	3.286	4.714	0	1	0	0	0	0	0	0
1.167	2.75	It looks like some rappers are fighting over who got credit to some song that was written. It seems like some simple petty argument that needs to be decided in court. That being said, a million dollars is a lot of money. If someone is cheated out of this money, they deserve to get it back in my opnion.	neutral	1.0	2.0	2.0	20.0	36000.0	6.0	6.0	3.0	2.5	5.5	2.4290000000000003	1.714	2.857	1.429	1	0	0	0	0	0	0	0
3.0	2.75	All these tourists are so entitled. They seem to have it in their mind that the world is their own and they can do as they please. Due to their pure sense of entitlement, we are now seeing polar bears dying. Animals will die and go extinct but to have them go due to human greed us a hard pill to swallow.	anger	1.0	2.0	2.0	20.0	36000.0	6.0	6.0	3.0	2.5	5.5	2.4290000000000003	1.714	2.857	1.429	0	0	1	0	0	0	0	0
1.0	1.0	Did you see about this guy and his friends/family that had their tour boat capsize because the captain was an idiot? Now they want to sue the company, can't blame them for that since I would sue them too. How could you be so stupid as to park your boat above a reef during rough weather especially when it's the USS TinyPOS. I'd sue them into the ground too. Eitherway this article tells you all about it, it's pretty boring to read and there really isn't much to say about it other than everyone involved in this incident is a moron and most likely deserved everything that happened to them. They probably cheaped out on the tour and/or weren't wearing their lifevests during the tour. Boat captain deserved to lose his ship because he's obviously an idiot for setting up the boat where he did.	anger	1.0	4.0	1.0	35.0	145000.0	6.5	7.0	6.5	1.5	7.0	2.286	1.0	2.4290000000000003	1.143	0	0	1	0	0	0	0	0
1.0	1.0	"You hear about the forest fires raging around the Appalchians of all places? When I first heard about it before I knew where it was I just rolled my eyes and was like ""oh what a surprise, california is on fire again, someone call the news..."" but nope it's the South-East of the US. Global warming is a myth amirite?"	surprise	1.0	4.0	1.0	35.0	145000.0	6.5	7.0	6.5	1.5	7.0	2.286	1.0	2.4290000000000003	1.143	0	0	0	0	0	0	1	0
1.0	1.0	"Here's some crap you might not have heard about Kim Kardashian, I didn't really read to absorb it because the second I saw the words ""Kim Kardashian"" my eyes glazed over and I knew I was at risk of killing myself if I paid too much attention to more vapid crap from that family. I know you enjoy hearing all kinds of news about them though and figured you'd like to read it for yourself! Let me know if I missed anything interesting but I probably didn't, because its more crap about the Kardashians and the only news I want to hear about them is ""Kardashian clan found bound and dead in warehouse fire, there are no suspects at this time. Police chief quoted as saying 'Does anyone really care, let's wrap up our investigation and go to iHop.'"	disgust	1.0	4.0	1.0	35.0	145000.0	6.5	7.0	6.5	1.5	7.0	2.286	1.0	2.4290000000000003	1.143	0	0	0	0	1	0	0	0
1.0	1.0	Here's some more junk about people 'seeking asylum' from their craphole countries that they've ruined so they want to go ruin other countries now instead of fixing their own mess. You've got to wonder how long Europe is going to let refugees in when crimes such as sexual assault and such are on the rise and everytime they catch the person it's yet another refugee who came here to just keep living the same crappy way that ruined their home.	anger	1.0	4.0	1.0	35.0	145000.0	6.5	7.0	6.5	1.5	7.0	2.286	1.0	2.4290000000000003	1.143	0	0	1	0	0	0	0	0
1.0	1.0	"Extra extra fatties whine about not being treated like real people. Wah people expect us to lose weight before they'll take us seriously. Whats up with modern culture and these obese wastes of space expecting the world to just accept that they're ""healthy and fat"" and all the other crap they run around spewing? Either Way this article about how ""doctors don't take fat people seriously' is as long as these fatties are wide, have fun reading it."	disgust	1.0	4.0	1.0	35.0	145000.0	6.5	7.0	6.5	1.5	7.0	2.286	1.0	2.4290000000000003	1.143	0	0	0	0	1	0	0	0
1.167	3.5	I find the story of the wolf's death more ironic and amusing than saddening.  It's just a single wolf; it could have died innumerable ways.  I really don't care.  I find the article describing it to be absurd, however.  Describing a Wildlife Services program in the way it did was over-the-top.  Besides, I always find these perspectives backwards: people who are seemingly more concerned about the welfare of animals than people.  If you want to champion something or complain about something, start with human problems.	anger	1.0	6.0	1.0	41.0	28000.0	2.5	2.0	1.5	2.0	1.0	3.286	4.428999999999999	2.714	2.571	0	0	1	0	0	0	0	0
2.833	3.625	The article is very well-written and relatively thoughtful.  I also find it heartwarming and touching at times.  However, it's also overflowing with this self-centered ignorance that our internet culture has engendered over the last decade. We are specks, even on this planet, even in our own cities.  It's an enormous world--unfathomably large.  To think that it is not irrational to be afraid of terrorism is stupid.  Statistically speaking--i.e. RATIONALLY speaking--it is absurd to be afraid of terrorism.  And yet intelligent people are.  They see the world too much through their phones, through the images (images, not tangible things) depicted on it.  The world that exists in our phones does not exist in reality.  They are two distinct things.  People are stupid.	joy	1.0	6.0	1.0	41.0	28000.0	2.5	2.0	1.5	2.0	1.0	3.286	4.428999999999999	2.714	2.571	0	1	0	0	0	0	0	0
1.0	1.375	This article makes me feel almost nothing.  It's just numbers and a city, basically.  It might as well be fictional.  I don't know these people; they don't really exist except as creations of my own imagination.  To pretend that I actually care about these people is foolish.  Again, they don't really exist.  They might as well be microbes on a planet a trillion light years away.  I can't bring myself to pretend I feel something for numbers in a far away land.  They don't even have names or faces.	anger	1.0	6.0	1.0	41.0	28000.0	2.5	2.0	1.5	2.0	1.0	3.286	4.428999999999999	2.714	2.571	0	0	1	0	0	0	0	0
1.0	5.625	The article is misguided in many ways, and obviously only prevents one perspective on all of these very complicated issues.  I don't have time to discuss all issues, obviously, but I'll just say this.  To all the people who feel like helping low-income citizens is the be-all-end-all of government and societal purpose, I ask just one question: What have any of those people done to deserve better outcomes? What have they done to deserve to share in the wealth of the wealthy?  What have they done to deserve free healthcare?  What have they done to deserve handouts?  Wealth doesn't magically fall form the sky and some people are just more greedy than others.  Entitlement doesn't produce better outcomes; it produces more entitlement.	anger	1.0	6.0	1.0	41.0	28000.0	2.5	2.0	1.5	2.0	1.0	3.286	4.428999999999999	2.714	2.571	0	0	1	0	0	0	0	0
1.833	6.25	"I really can't believe the amount of smugness from BP.  They say it won't cause a lot of problems, but there are birds that are breeding in that area.  What kind of oil was it?  How much EXACTLY was spilled?  Birds are sensitive (I own a parrot and the slightest disturbance in her environment can be harmful emotionally, which means eventually it will lead to physical problems such as plucking and starvation).  So what the hell, BP?  I hate that they act like this is ""no big deal"".  It is a big deal and companies like this are the reason we are in danger of so many different world disasters."	anger	2.0	4.0	1.0	36.0	72000.0	6.5	5.5	2.0	6.5	4.0	4.571000000000001	3.0	4.0	4.2860000000000005	0	0	1	0	0	0	0	0
1.6669999999999998	5.0	I don't really get why no one was charged in this murder.  They have two suspects and they need to look harder at evidence to charge someone or both people in the case.  This is a bit ridiculous that no one is being charged.  What do you think?  Do you think they should be charged?  What do you think about the evidence? You know how much I love true crime stories!	anger	2.0	4.0	1.0	36.0	72000.0	6.5	5.5	2.0	6.5	4.0	4.571000000000001	3.0	4.0	4.2860000000000005	0	0	1	0	0	0	0	0
3.833	4.625	So now you nee to be married to be a political leader as a woman?  What a crock of bullcrap.  No powerful woman needs a man to help her lead.  That's absolutely ludicrous and pretty insulting to women.  Do men need to be married to rule?  Of course not!  Why is it not the same for women leaders?  The only thing I gained when I got married was another child, in the form of a grown man.	anger	2.0	4.0	1.0	36.0	72000.0	6.5	5.5	2.0	6.5	4.0	4.571000000000001	3.0	4.0	4.2860000000000005	0	0	1	0	0	0	0	0
5.5	6.5	This is deplorable.  I get how upsetting it is to have your card declined, but it's obviously no one's fault but the bank and or the person whose card it is.  The suspect must be totally unraveled in this case.  It seems like he or she has some rage issues and hopefully a good amount of time behind bars.  Who brings a gun to starbucks anyway?	anger	2.0	4.0	1.0	36.0	72000.0	6.5	5.5	2.0	6.5	4.0	4.571000000000001	3.0	4.0	4.2860000000000005	0	0	1	0	0	0	0	0
4.167	3.5	I remember during a few hurricanes in the south when there was a line for gas stations.  It's pretty scary and I feel for the people that are affected by this. I remember one time, we waited almost 20 minutes to get gasoline and it was terrifying.  We ended up not having to evacuate, but it's still scary nonetheless.	fear	2.0	4.0	1.0	36.0	72000.0	6.5	5.5	2.0	6.5	4.0	4.571000000000001	3.0	4.0	4.2860000000000005	0	0	0	0	0	0	0	1
2.0	2.25	"While I feel bad for the arrest charges, I don't understand why she won't try to go through the proper channels since she's been caught for falsifying documents before.  Especially for someone with considered ""celebrity status"", I think if she at least would apply for asylum first, others will follow suit for a positive example instead of breaking the law to remain in a different country."	anger	2.0	2.0	1.0	37.0	93000.0	4.0	6.0	1.0	5.0	2.5	3.857	4.143	4.2860000000000005	3.286	0	0	1	0	0	0	0	0
4.5	5.625	This is such a tragedy.  All I can think about is what if a fire like that broke out in my home.  Would my children make it out safely?  I have four children and three dogs.  They obviously didn't stand a chance and there were only two children and one dog.  I wish we knew more on this story, such as why the fire broke out, were the smoke detectors working, and were there other people in the house that made it out alive?	fear	2.0	2.0	1.0	37.0	93000.0	4.0	6.0	1.0	5.0	2.5	3.857	4.143	4.2860000000000005	3.286	0	0	0	0	0	0	0	1
1.833	2.375	I'm still on the fence regarding climate change.  I understand that Obama supports that something needs to change, but there is other evidence out there that shows that this is naturally occurring and something that will right itself in time.  I do agree that we need to cut back on our excessive use of electricity.  A little knowledge and everyday self-awareness would likely help us go in the right direction.  I just don't think it's a big cause of concern right now personally.	neutral	2.0	2.0	1.0	37.0	93000.0	4.0	6.0	1.0	5.0	2.5	3.857	4.143	4.2860000000000005	3.286	1	0	0	0	0	0	0	0
1.833	1.375	I can understand why the Jewish community would be concerned and gathering together for prayer after hearing the election results.  I don't agree with comparing Trump to the Hitler era though.  He hasn't set up concentration camps, and it was quite an exaggeration.  No matter the outcome of the election, there would have been uproar from some outliers that would rebel and graffiti.  Everyone in America deserves to have a voice though, and their concerns were done in a peaceful way, which I appreciate.	joy	2.0	2.0	1.0	37.0	93000.0	4.0	6.0	1.0	5.0	2.5	3.857	4.143	4.2860000000000005	3.286	0	1	0	0	0	0	0	0
6.333333333333333	6.125	It's so sad the turning event of Immigrants status on their affairs and protection. After reading an article on the latest happening in Germany. the well known home for immigrants now going tough I feel remorse and deep pain for those who really need Sanctuaries which Germany was well known to offer before. Hopefully things will turn around	Hope/Sadness	1.0	7.0	1.0	46.0	150000.0	3.5	4.0	4.0	5.0	3.0	3.286	3.857	3.0	2.857	0	0	0	1	0	1	0	0
6.5	2.875	I feel bad for the mother and her two daughters that died in the accident. I'm a person that worries and being in a trailer would have me worrying. It is very sad that their life were cut short because they wanted to enjoy sometime together and go for a ride on Halloween.  I hope that the other people involved in the crash find peace.	Hope/Sadness	1.0	6.0	3.0	37.0	40000.0	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	0	0	0	1	0	1	0	0
6.0	6.0	I feel so bad for the victims and the victims families. They were just doing there job and this careless explosion cause them to lose there lives. It is sad that they know how deadly and unsafe these worker conditions are but still have yet to close them. I am happy they are set to close around 1,000 but i think more has to be done. There should be a council and regulations set up like osha in the us to protect workers and make sure all precautions are being done to preserve human life. Now families are left without there sons fathers and incomes when they could have easily just shut this down. I hope for safer woring conditions in the future.	Hope/Sadness	2.0	3.0	1.0	27.0	25000.0	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	0	0	0	1	0	1	0	0
6.666666666666667	6.375	One of the biggest fears of a parent, is that they die and can not protect their children especially when they are young, like the children in the article.  The mother has a lot of faith in her child to leave her by herself at the age of 12. It is a sad reminder that some people do not get a childhood and life is very hard. I hope they all get the food that they need.	Hope/Sadness	1.0	6.0	3.0	37.0	40000.0	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	0	0	0	1	0	1	0	0
6.666666666666667	6.625	I feel sorry for the people living in that region. I hate that children have to go through that and have a life of war and no hope. I hope the UN helps the people with root of the problem and helps them get jobs,food, shelter, and healthcare. I hope the European countries allow some of the people to stay to take the pressure off their home countries.	Hope/Sadness	1.0	6.0	3.0	37.0	40000.0	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	0	0	0	1	0	1	0	0
1.0	1.5	After reading the article, you just can't help but feel really sad for the boy and his family. It's so sad because he was just doing his family a favor by harvesting crops when he fell. It's so unfortunate as well because he was so young and he had his whole life ahead of him. Hopefully his parents are able to move on with life peacefully.	Hope/Sadness	1.0	6.0	1.0	29.0	85000.0	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	0	0	0	1	0	1	0	0
